company_id,trade_month,fix_month,trade_date_bd,fix_date_bd,notional_usd,pnl_krw
433,2022-09-30,2022-10-31,2022-09-30,2022-10-31,50.69199246927434,-360.0601471743876
433,2022-10-31,2022-11-30,2022-10-31,2022-11-30,2.7781231872466354,9.192578349903606
433,2022-11-30,2022-12-31,2022-11-30,2022-12-30,24.881533734139804,67.19664139825012
433,2022-12-31,2023-01-31,2022-12-30,2023-01-31,5.505552592707629,-8.659937018748918
433,2023-01-31,2023-02-28,2023-01-31,2023-02-28,0.0,0.0
433,2023-02-28,2023-03-31,2023-02-28,2023-03-31,2.7348096329353275,2.2865520529557495
433,2023-03-31,2023-04-30,2023-03-31,2023-04-28,24.55050863729598,-174.8710202398995
433,2023-04-30,2023-05-31,2023-04-28,2023-05-31,50.24584865924813,13.070674229549951
433,2023-05-31,2023-07-31,2023-05-31,2023-07-31,16.410925214982203,-40.31110721204219
433,2023-07-31,2023-08-31,2023-07-31,2023-08-31,10.945432685268653,-25.060262638513425
433,2023-08-31,2023-09-30,2023-08-31,2023-09-27,13.685530158767008,-42.47307286832764
433,2023-09-30,2023-11-30,2023-09-27,2023-11-30,5.479757445325079,6.897314694582624
433,2023-11-30,2023-12-31,2023-11-30,2023-12-29,45.529518262994074,-132.14826756704124
433,2023-12-31,2024-01-31,2023-12-29,2024-01-31,45.567990330460844,-206.05150314420032
433,2024-01-31,2024-02-29,2024-01-31,2024-02-29,24.664483056727445,-100.22058924501714
433,2024-02-29,2024-03-31,2024-02-29,2024-03-29,5.491595247952394,6.880964114330115
433,2024-03-31,2024-05-31,2024-03-29,2024-05-31,5.475588860977126,14.895797099181568
433,2024-05-31,2024-06-30,2024-05-31,2024-06-28,2.7261782516440105,1.7754897202598647
433,2024-06-30,2024-07-31,2024-06-28,2024-07-31,13.598947470714457,148.3253449102832
433,2024-07-31,2024-09-30,2024-07-31,2024-09-30,10.75387892948926,-80.40974853088272
433,2024-09-30,2024-10-31,2024-09-30,2024-10-31,13.509077657221248,-92.30574112847835
433,2024-10-31,2024-12-31,2024-10-31,2024-12-31,13.568743869031998,115.7167114760436
434,2022-01-31,2022-02-28,2022-01-28,2022-02-28,2.7227472676563798,-22.43100017554057
434,2022-02-28,2022-03-31,2022-02-28,2022-03-31,8.214763881887228,20.565934733259105
434,2022-03-31,2022-04-30,2022-03-31,2022-04-29,10.908187463097267,39.56689280171925
434,2022-04-30,2022-05-31,2022-04-29,2022-05-31,10.852514841995518,-149.03794873992868
434,2022-05-31,2022-06-30,2022-05-31,2022-06-30,59.41345489747235,-582.7230424493576
434,2022-06-30,2022-07-31,2022-06-30,2022-07-29,11.047534543064968,-13.368991069858131
434,2022-07-31,2022-08-31,2022-07-29,2022-08-31,5.5198693570821975,-21.458744762412017
434,2022-08-31,2022-09-30,2022-08-31,2022-09-30,13.823804471784403,-28.789470306332507
434,2022-09-30,2022-10-31,2022-09-30,2022-10-31,2.765017771051214,-19.639644391329426
435,2022-01-31,2022-02-28,2022-01-28,2022-02-28,208.74395718699773,-1719.7100134581815
436,2022-01-31,2022-02-28,2022-01-28,2022-02-28,127.06153915730296,-1046.7800081919365
436,2022-02-28,2022-03-31,2022-02-28,2022-03-31,95.83891195535494,239.93590522136614
436,2022-03-31,2022-04-30,2022-03-31,2022-04-29,177.2580462753379,642.9620080279643
436,2022-04-30,2022-05-31,2022-04-29,2022-05-31,16.278772262993275,-223.556923109893
436,2022-05-31,2022-06-30,2022-05-31,2022-06-30,19.195116197644122,-188.26436756055392
436,2022-06-30,2022-07-31,2022-06-30,2022-07-29,24.856952721896175,-30.080229907180794
436,2022-07-31,2022-08-31,2022-07-29,2022-08-31,50.59880243992223,-196.70516032211827
436,2022-08-31,2022-09-30,2022-08-31,2022-09-30,11.059043577427524,-23.03157624506601
436,2022-09-30,2022-10-31,2022-09-30,2022-10-31,16.590106626307282,-117.83786634797656
436,2022-10-31,2022-12-31,2022-10-31,2022-12-30,50.93225843285708,406.21880225512086
436,2022-12-31,2023-01-31,2022-12-30,2023-01-31,110.11105185415713,-173.1987403749855
436,2023-01-31,2023-02-28,2023-01-31,2023-02-28,64.20810499077565,308.86495332086355
436,2023-02-28,2023-03-31,2023-02-28,2023-03-31,68.37024082338601,57.163801323896095
436,2023-03-31,2023-04-30,2023-03-31,2023-04-28,21.822674344263095,-155.4409068799107
436,2023-04-30,2023-05-31,2023-04-28,2023-05-31,63.94926192995217,16.635403564881756
436,2023-05-31,2023-06-30,2023-05-31,2023-06-30,45.585903374952444,-352.2450011417775
436,2023-06-30,2023-07-31,2023-06-30,2023-07-31,21.996614298790632,72.59829198295678
436,2023-07-31,2023-08-31,2023-07-31,2023-08-31,50.166566474150066,-114.85953709319128
436,2023-08-31,2023-09-30,2023-08-31,2023-09-27,54.7421206350703,-169.8922914733176
436,2023-09-30,2023-10-31,2023-09-27,2023-10-31,50.23110991548196,-305.2322654545862
436,2023-10-31,2023-11-30,2023-10-31,2023-11-30,45.83567334300448,245.94499660522217
436,2023-11-30,2023-12-31,2023-11-30,2023-12-29,5.463542191559064,-15.857792108044297
436,2023-12-31,2024-01-31,2023-12-29,2024-01-31,24.606714778447838,-111.26781169786358
436,2024-01-31,2024-02-29,2024-01-31,2024-02-29,21.92398493931329,-89.08496821779303
436,2024-02-29,2024-03-31,2024-02-29,2024-03-29,8.23739287192859,10.32144617149517
436,2024-03-31,2024-04-30,2024-03-29,2024-04-30,10.951177721954252,2.672145110960404
436,2024-04-30,2024-05-31,2024-04-30,2024-05-31,72.86205294899142,39.14716579438041
436,2024-05-31,2024-06-30,2024-05-31,2024-06-28,45.43630419406871,29.59149533766563
436,2024-06-30,2024-07-31,2024-06-28,2024-07-31,58.92877237309842,642.7431612779205
436,2024-07-31,2024-08-31,2024-07-31,2024-08-30,62.730960422023266,-276.2559962470309
436,2024-08-31,2024-09-30,2024-08-30,2024-09-30,76.34013280503035,-385.17085289874746
436,2024-09-30,2024-10-31,2024-09-30,2024-10-31,49.53328474314662,-338.45438413776793
436,2024-10-31,2024-11-30,2024-10-31,2024-11-29,24.4237389642576,42.847733205112796
436,2024-11-30,2024-12-31,2024-11-29,2024-12-31,45.07843878521583,217.40618469540027
437,2022-01-31,2022-02-28,2022-01-28,2022-02-28,117.98571493178133,-972.0100076067984
437,2022-02-28,2022-03-31,2022-02-28,2022-03-31,63.89260797023663,159.95727014757745
437,2022-03-31,2022-04-30,2022-03-31,2022-04-29,77.26632786360884,280.2654906788563
437,2022-04-30,2022-05-31,2022-04-29,2022-05-31,67.82821776247478,-931.4871796245926
437,2022-05-31,2022-06-30,2022-05-31,2022-06-30,24.679435111256723,-242.0541868635693
437,2022-06-30,2022-07-31,2022-06-30,2022-07-29,87.4596484659346,-105.83784596971458
437,2022-07-31,2022-08-31,2022-07-29,2022-08-31,24.839412106869887,-96.56435143085406
437,2022-08-31,2022-09-30,2022-08-31,2022-09-30,22.118087154855047,-46.06315249013202
437,2022-09-30,2022-10-31,2022-09-30,2022-10-31,2.765017771051214,-19.639644391329426
437,2022-10-31,2022-11-30,2022-10-31,2022-11-30,5.556246374493271,18.38515669980721
437,2022-11-30,2022-12-31,2022-11-30,2022-12-30,2.7646148593488675,7.466293488694459
437,2022-12-31,2023-01-31,2022-12-30,2023-01-31,8.258328889061444,-12.989905528123376
437,2023-01-31,2023-02-28,2023-01-31,2023-02-28,19.2624314972319,92.65948599625524
437,2023-02-28,2023-03-31,2023-02-28,2023-03-31,5.469619265870655,4.573104105911499
437,2023-03-31,2023-04-30,2023-03-31,2023-04-28,5.455668586065774,-38.860226719977675
437,2023-04-30,2023-05-31,2023-04-28,2023-05-31,2.740682654140694,0.7129458670663316
437,2023-05-31,2023-06-30,2023-05-31,2023-06-30,5.470308404994068,-42.26940013701156
437,2023-06-30,2023-07-31,2023-06-30,2023-07-31,2.749576787348829,9.074786497869598
437,2023-07-31,2023-08-31,2023-07-31,2023-08-31,2.736358171317163,-6.265065659628356
437,2023-08-31,2023-10-31,2023-08-31,2023-10-31,5.474212063506804,-39.35454550557612
437,2023-10-31,2023-11-30,2023-10-31,2023-11-30,2.7501404005801553,14.75669979631272
438,2022-01-31,2022-02-28,2022-01-28,2022-02-28,45.3791211276082,-373.8500029256916
438,2022-02-28,2022-03-31,2022-02-28,2022-03-31,8.214763881887228,20.565934733259105
438,2022-03-31,2022-04-30,2022-03-31,2022-04-29,10.908187463097267,39.56689280171925
438,2022-04-30,2022-05-31,2022-04-29,2022-05-31,49.74069302581484,-683.090598391368
438,2022-05-31,2022-06-30,2022-05-31,2022-06-30,73.12425218150443,-717.1975907069017
438,2022-06-30,2022-07-31,2022-06-30,2022-07-29,50.63453332238319,-61.274542403518964
438,2022-07-31,2022-08-31,2022-07-29,2022-08-31,19.31954274978769,-75.10560666844205
438,2022-08-31,2022-09-30,2022-08-31,2022-09-30,16.588565366141285,-34.547364367599016
438,2022-09-30,2022-10-31,2022-09-30,2022-10-31,22.12014216840971,-157.1171551306354
438,2022-10-31,2022-11-30,2022-10-31,2022-11-30,5.556246374493271,18.38515669980721
438,2022-11-30,2022-12-31,2022-11-30,2022-12-30,46.07691432248303,124.43822481157946
438,2022-12-31,2023-01-31,2022-12-30,2023-01-31,73.40736790277141,-115.465826916657
438,2023-01-31,2023-02-28,2023-01-31,2023-02-28,11.007103712703943,52.948277712145845
438,2023-02-28,2023-04-30,2023-02-28,2023-04-28,5.469619265870655,-23.626911554109462
438,2023-04-30,2023-05-31,2023-04-28,2023-05-31,16.444095924844166,4.277675202397989
438,2023-05-31,2023-06-30,2023-05-31,2023-06-30,19.14607941747924,-147.94290047954047
438,2023-06-30,2023-07-31,2023-06-30,2023-07-31,64.15679170480865,211.74501828363267
438,2023-07-31,2023-08-31,2023-07-31,2023-08-31,54.72716342634553,-125.30131319257231
439,2022-01-31,2022-02-28,2022-01-28,2022-02-28,245.04725408908428,-2018.7900157987347
439,2022-02-28,2022-03-31,2022-02-28,2022-03-31,114.09394280399398,285.6379824063883
439,2022-03-31,2022-04-30,2022-03-31,2022-04-29,21.816374926194534,79.1337856034385
439,2022-04-30,2022-05-31,2022-04-29,2022-05-31,185.3971285507644,-2546.064957640553
439,2022-05-31,2022-06-30,2022-05-31,2022-06-30,150.81877012435288,-1479.2200308329845
439,2022-06-30,2022-07-31,2022-06-30,2022-07-29,165.71301814598135,-200.53486604788026
439,2022-07-31,2022-08-31,2022-07-29,2022-08-31,59.79858470172627,-232.46973492613975
439,2022-08-31,2022-09-30,2022-08-31,2022-09-30,147.4539143657064,-307.08768326755944
439,2022-09-30,2022-10-31,2022-09-30,2022-10-31,129.03416264906195,-916.5167382620776
439,2022-10-31,2022-12-31,2022-10-31,2022-12-30,138.9061593623375,1107.869460695784
439,2022-12-31,2023-02-28,2022-12-30,2023-02-28,142.22677531161963,738.2282515416408
439,2023-02-28,2023-03-31,2023-02-28,2023-03-31,54.69619265870881,45.731041059116876
439,2023-03-31,2023-04-30,2023-03-31,2023-04-28,122.75254318648497,-874.3551011995337
439,2023-04-30,2023-05-31,2023-04-28,2023-05-31,77.6526752006562,20.20013290021356
439,2023-05-31,2023-06-30,2023-05-31,2023-06-30,123.08193911237161,-951.0615030827993
439,2023-06-30,2023-07-31,2023-06-30,2023-07-31,19.247037511441803,63.523505485087185
439,2023-07-31,2023-08-31,2023-07-31,2023-08-31,86.65134209171374,-198.39374588823947
439,2023-08-31,2023-09-30,2023-08-31,2023-09-27,68.42765079383787,-212.365364341647
439,2023-09-30,2023-10-31,2023-09-27,2023-10-31,118.72807798204828,-721.4580819835674
439,2023-10-31,2023-11-30,2023-10-31,2023-11-30,91.67134668600896,491.88999321044435
439,2023-11-30,2023-12-31,2023-11-30,2023-12-29,86.50608469968874,-251.08170837737836
439,2023-12-31,2024-01-31,2023-12-29,2024-01-31,123.03357389224428,-556.3390584893409
439,2024-01-31,2024-03-31,2024-01-31,2024-03-29,178.1323776319278,-154.88636162200402
439,2024-03-31,2024-04-30,2024-03-29,2024-04-30,50.19289789229239,12.247331758569024
439,2024-04-30,2024-05-31,2024-04-30,2024-05-31,63.75429633036749,34.25377007008286
439,2024-05-31,2024-06-30,2024-05-31,2024-06-28,122.67802132398553,79.89703741169721
439,2024-06-30,2024-07-31,2024-06-28,2024-07-31,77.06070233405178,840.510287824973
439,2024-07-31,2024-08-31,2024-07-31,2024-08-30,58.25017753473589,-256.52342508652873
439,2024-08-31,2024-09-30,2024-08-30,2024-09-30,125.73668932593233,-634.399051833231
439,2024-09-30,2024-10-31,2024-09-30,2024-10-31,112.57564714351506,-769.214509404018
439,2024-10-31,2024-11-30,2024-10-31,2024-11-29,85.93537783720622,150.76054275873645
439,2024-11-30,2024-12-31,2024-11-29,2024-12-31,21.637650616902707,104.35496865378784
440,2022-01-31,2022-08-31,2022-01-28,2022-08-31,10.890989070625519,-204.11865705296555
440,2022-08-31,2022-09-30,2022-08-31,2022-09-30,16.588565366141285,-34.547364367599016
440,2022-09-30,2022-11-30,2022-09-30,2022-11-30,24.88515993946092,-45.45304399256382
440,2022-11-30,2023-01-31,2022-11-30,2023-01-31,22.11691887479094,68.4927213967982
440,2023-01-31,2023-02-28,2023-01-31,2023-02-28,73.38069141802931,352.98851808098686
440,2023-02-28,2023-03-31,2023-02-28,2023-03-31,45.580160548924006,38.1092008825974
440,2023-03-31,2023-05-31,2023-03-31,2023-05-31,16.367005758197323,-80.36860292142626
440,2023-05-31,2023-06-30,2023-05-31,2023-06-30,10.940616809988136,-84.53880027402312
440,2023-06-30,2023-07-31,2023-06-30,2023-07-31,10.998307149395316,36.29914599147839
440,2023-07-31,2023-08-31,2023-07-31,2023-08-31,5.472716342634326,-12.530131319256713
440,2023-08-31,2023-10-31,2023-08-31,2023-10-31,5.474212063506804,-39.35454550557612
440,2023-10-31,2023-11-30,2023-10-31,2023-11-30,8.250421201740465,44.270099388938156
440,2023-11-30,2024-01-31,2023-11-30,2024-01-31,5.463542191559064,-29.898914877283058
440,2024-01-31,2024-04-30,2024-01-31,2024-04-30,2.740498117414161,3.6261255205829785
440,2024-04-30,2024-05-31,2024-04-30,2024-05-31,2.7323269855870653,1.468018717289205
440,2024-05-31,2024-07-31,2024-05-31,2024-07-31,10.904713006576042,147.22627357333013
440,2024-07-31,2024-09-30,2024-07-31,2024-09-30,58.25017753473589,-435.5528045422994
440,2024-09-30,2024-10-31,2024-09-30,2024-10-31,54.03631062888723,-369.2229645139287
440,2024-10-31,2024-12-31,2024-10-31,2024-12-31,10.8549950952256,92.5733691808349
441,2022-01-31,2022-02-28,2022-01-28,2022-02-28,5.4454945353127595,-44.86200035108114
441,2022-02-28,2022-03-31,2022-02-28,2022-03-31,2.738254627295743,6.855311577753036
441,2022-03-31,2022-05-31,2022-03-31,2022-05-31,0.0,-0.0
441,2022-05-31,2022-12-31,2022-05-31,2022-12-30,2.742159456806303,-17.04053237053745
441,2022-12-31,2023-03-31,2022-12-30,2023-03-31,8.258328889061444,66.02994166070256
441,2023-03-31,2023-05-31,2023-03-31,2023-05-31,8.183502879098661,-40.18430146071313
441,2023-05-31,2023-07-31,2023-05-31,2023-07-31,8.205462607491102,-20.155553606021094
441,2023-07-31,2023-08-31,2023-07-31,2023-08-31,2.736358171317163,-6.265065659628356
441,2023-08-31,2023-09-30,2023-08-31,2023-09-27,2.737106031753402,-8.49461457366553
441,2023-09-30,2023-12-31,2023-09-27,2023-12-29,5.479757445325079,1.8166102152506665
443,2022-01-31,2022-02-28,2022-01-28,2022-02-28,10.890989070625519,-89.72400070216229
443,2022-02-28,2022-03-31,2022-02-28,2022-03-31,136.9127313647928,342.765578887666
443,2022-03-31,2022-04-30,2022-03-31,2022-04-29,45.45078109624049,164.86205334050368
443,2022-04-30,2022-06-30,2022-04-29,2022-06-30,153.74396026160952,-3312.5843466215565
443,2022-06-30,2022-07-31,2022-06-30,2022-07-29,2651.408290335687,-3208.5578567660664
444,2022-01-31,2022-02-28,2022-01-28,2022-02-28,5.4454945353127595,-44.86200035108114
444,2022-02-28,2022-03-31,2022-02-28,2022-03-31,24.64429164566168,61.697804199777316
444,2022-03-31,2022-04-30,2022-03-31,2022-04-29,286.33992090631506,1038.630936045173
444,2022-04-30,2022-05-31,2022-04-29,2022-05-31,85.91574249913472,-1179.8837608578174
444,2022-05-31,2022-06-30,2022-05-31,2022-06-30,5.484318913612606,-53.789819303015406
444,2022-06-30,2022-07-31,2022-06-30,2022-07-29,5.523767271532484,-6.684495534929066
444,2022-07-31,2022-08-31,2022-07-29,2022-08-31,137.99673392706063,-536.4686190603226
444,2022-08-31,2022-09-30,2022-08-31,2022-09-30,2801.6243729484063,-5834.6659820835985
444,2022-09-30,2022-10-31,2022-09-30,2022-10-31,1032.2733011924902,-7332.133906096583
444,2022-10-31,2022-11-30,2022-10-31,2022-11-30,1852.0821248311565,6128.385566602624
445,2022-01-31,2022-02-28,2022-01-28,2022-02-28,58.992857465890665,-486.0050038033992
445,2022-02-28,2022-03-31,2022-02-28,2022-03-31,146.0402467891123,365.616617480177
446,2022-01-31,2022-02-28,2022-01-28,2022-02-28,8.16824180296914,-67.29300052662173
447,2022-01-31,2022-02-28,2022-01-28,2022-02-28,1161.7055008667637,-9570.560074897654
447,2022-02-28,2022-03-31,2022-02-28,2022-03-31,77.5838811067159,194.23382803634402
447,2022-03-31,2022-05-31,2022-03-31,2022-05-31,90.90156219248098,-734.3887725658094
447,2022-05-31,2022-06-30,2022-05-31,2022-06-30,452.4563103730586,-4437.660092498953
447,2022-06-30,2022-07-31,2022-06-30,2022-07-29,161.10987875303744,-194.9644531021058
450,2022-01-31,2022-02-28,2022-01-28,2022-02-28,24.504725408907415,-201.87900157986513
450,2022-02-28,2022-03-31,2022-02-28,2022-03-31,86.71139653103543,217.0848666288551
450,2022-03-31,2022-04-30,2022-03-31,2022-04-29,2.7270468657743168,9.891723200429812
450,2022-04-30,2022-05-31,2022-04-29,2022-05-31,54.262574209979825,-745.1897436996741
450,2022-05-31,2022-06-30,2022-05-31,2022-06-30,2.742159456806303,-26.894909651507703
450,2022-06-30,2022-07-31,2022-06-30,2022-07-29,8.285650907298725,-10.026743302393598
450,2022-07-31,2022-08-31,2022-07-29,2022-08-31,5.5198693570821975,-21.458744762412017
450,2022-08-31,2022-09-30,2022-08-31,2022-09-30,225.78880637248793,-470.2280150034504
450,2022-09-30,2022-10-31,2022-09-30,2022-10-31,5.530035542102428,-39.27928878265885
451,2022-01-31,2022-02-28,2022-01-28,2022-02-28,13.613736338281898,-112.15500087770286
451,2022-02-28,2022-04-30,2022-02-28,2022-04-29,136.9127313647928,1115.41728496649
451,2022-04-30,2022-10-31,2022-04-29,2022-10-31,13.565643552494395,-378.4216859912391
451,2022-10-31,2023-04-30,2022-10-31,2023-04-28,5.556246374493271,71.03439332621437
451,2023-04-30,2023-05-31,2023-04-28,2023-05-31,155.3053504013124,40.40026580042712
451,2023-05-31,2023-06-30,2023-05-31,2023-06-30,2.735154202497034,-21.13470006850578
451,2023-06-30,2023-07-31,2023-06-30,2023-07-31,320.78395852404327,1058.7250914181634
451,2023-07-31,2023-08-31,2023-07-31,2023-08-31,91.21193904390921,-208.8355219876205
451,2023-08-31,2023-09-30,2023-08-31,2023-09-27,250.9013862440722,-778.673002586039
451,2023-09-30,2023-11-30,2023-09-27,2023-11-30,237.45615596409655,298.8836367652594
451,2023-11-30,2024-03-31,2023-11-30,2024-03-29,2.731771095779532,-11.996265886434822
451,2024-03-31,2024-07-31,2024-03-29,2024-07-31,2.737794430488563,49.705239847420096
451,2024-07-31,2024-10-31,2024-07-31,2024-10-31,2.688469732372315,-33.22925722626746
451,2024-10-31,2024-11-30,2024-10-31,2024-11-29,21.7099901904512,38.08687396010027
452,2022-01-31,2022-02-28,2022-01-28,2022-02-28,5.4454945353127595,-44.86200035108114
452,2022-02-28,2022-04-30,2022-02-28,2022-04-29,19.167782391070197,156.15841989530213
452,2022-04-30,2022-05-31,2022-04-29,2022-05-31,18.991900973492157,-260.8164102948752
452,2022-05-31,2022-06-30,2022-05-31,2022-06-30,10.968637827225212,-107.57963860603081
453,2022-01-31,2022-02-28,2022-01-28,2022-02-28,58.992857465890665,-486.0050038033992
454,2022-01-31,2022-02-28,2022-01-28,2022-02-28,95.29615436797722,-785.0850061439525
454,2022-02-28,2022-03-31,2022-02-28,2022-03-31,187.11406619855012,468.44629114647677
454,2022-03-31,2022-04-30,2022-03-31,2022-04-29,231.79898359082648,840.7964720365687
454,2022-04-30,2022-05-31,2022-04-29,2022-05-31,275.8347522340641,-3788.047863806677
454,2022-05-31,2022-06-30,2022-05-31,2022-06-30,196.52142773779315,-1927.4685250247983
454,2022-06-30,2022-07-31,2022-06-30,2022-07-29,239.36324843308418,-289.66147318027146
454,2022-07-31,2022-09-30,2022-07-29,2022-09-30,252.99401219961115,-1009.0293550902096
454,2022-09-30,2022-10-31,2022-09-30,2022-10-31,147.4676144560708,-1047.447700870946
455,2022-01-31,2022-03-31,2022-01-28,2022-03-31,16.33648360593828,-61.02759910914773
455,2022-03-31,2022-04-30,2022-03-31,2022-04-29,5.4540937315486335,19.783446400859624
455,2022-04-30,2022-05-31,2022-04-29,2022-05-31,24.41815839448991,-335.33538466483947
455,2022-05-31,2022-06-30,2022-05-31,2022-06-30,50.27292337478429,-493.07334361099487
455,2022-06-30,2022-07-31,2022-06-30,2022-07-29,24.856952721896175,-30.080229907180794
455,2022-07-31,2022-08-31,2022-07-29,2022-08-31,16.559608071246593,-64.37623428723604
455,2022-08-31,2022-09-30,2022-08-31,2022-09-30,11.059043577427524,-23.03157624506601
455,2022-09-30,2022-12-31,2022-09-30,2022-12-30,5.530035542102428,15.706625840903504
455,2022-12-31,2023-01-31,2022-12-30,2023-01-31,24.77498666718433,-38.969716584370126
455,2023-01-31,2023-02-28,2023-01-31,2023-02-28,11.007103712703943,52.948277712145845
455,2023-02-28,2023-03-31,2023-02-28,2023-03-31,5.469619265870655,4.573104105911499
455,2023-03-31,2023-04-30,2023-03-31,2023-04-28,45.46390488388332,-323.83522266649396
455,2023-04-30,2023-05-31,2023-04-28,2023-05-31,10.962730616562776,2.8517834682653262
455,2023-05-31,2023-06-30,2023-05-31,2023-06-30,10.940616809988136,-84.53880027402312
455,2023-06-30,2023-08-31,2023-06-30,2023-08-31,10.998307149395316,33.00454296903649
455,2023-08-31,2023-11-30,2023-08-31,2023-11-30,10.948424127013608,1.600315520508385
455,2023-11-30,2023-12-31,2023-11-30,2023-12-29,54.63542191559289,-158.5779210804495
455,2023-12-31,2024-01-31,2023-12-29,2024-01-31,8.202238259482613,-37.08927056595453
455,2024-01-31,2024-02-29,2024-01-31,2024-02-29,5.480996234828322,-22.27124205444826
455,2024-02-29,2024-09-30,2024-02-29,2024-09-30,13.728988119880983,217.5347780892217
455,2024-09-30,2024-11-30,2024-09-30,2024-11-29,8.10544659433275,-25.426714799725552
456,2022-01-31,2022-02-28,2022-01-28,2022-02-28,943.8857194542454,-7776.080060854343
456,2022-02-28,2022-03-31,2022-02-28,2022-03-31,392.4831632457393,982.5946594779757
456,2022-03-31,2022-04-30,2022-03-31,2022-04-29,850.8386221216173,3086.217638534212
456,2022-04-30,2022-05-31,2022-04-29,2022-05-31,416.01306894317867,-5713.121368364168
456,2022-05-31,2022-06-30,2022-05-31,2022-06-30,833.6164748691459,-8176.052534058635
456,2022-06-30,2022-07-31,2022-06-30,2022-07-29,363.6480120425702,-440.06262271618164
456,2022-07-31,2022-08-31,2022-07-29,2022-08-31,1074.534568178706,-4177.3023137496875
456,2022-08-31,2022-09-30,2022-08-31,2022-09-30,1032.1774005599393,-2149.6137828729047
456,2022-09-30,2022-10-31,2022-09-30,2022-10-31,796.325118062778,-5656.217584703077
456,2022-10-31,2022-11-30,2022-10-31,2022-11-30,416.7184780870125,1378.8867524855978
456,2022-11-30,2023-01-31,2022-11-30,2023-01-31,373.22300601211253,1155.8146735710175
456,2023-01-31,2023-02-28,2023-01-31,2023-02-28,873.2302278745441,4200.563365163721
456,2023-02-28,2023-03-31,2023-02-28,2023-03-31,809.5036513488859,676.8194076749261
456,2023-03-31,2023-04-30,2023-03-31,2023-04-28,1018.3914693989809,-7253.9089877294255
456,2023-04-30,2023-05-31,2023-04-28,2023-05-31,957.4118071798501,249.05575622851407
456,2023-05-31,2023-06-30,2023-05-31,2023-06-30,332.77709463715286,-2571.3885083349755
456,2023-06-30,2023-07-31,2023-06-30,2023-07-31,453.6801699125755,1497.3397721485453
456,2023-07-31,2023-08-31,2023-07-31,2023-08-31,729.6955123512696,-1670.6841759009546
456,2023-08-31,2023-10-31,2023-08-31,2023-10-31,824.7812842350546,-5929.418189507014
456,2023-10-31,2023-11-30,2023-10-31,2023-11-30,320.84971340103135,1721.614976236555
456,2023-11-30,2023-12-31,2023-11-30,2023-12-29,896.0209194157186,-2600.677905719358
456,2023-12-31,2024-01-31,2023-12-29,2024-01-31,1130.0861601954227,-5110.07727797614
456,2024-01-31,2024-02-29,2024-01-31,2024-02-29,869.6514025927914,-3533.703739305916
456,2024-02-29,2024-03-31,2024-02-29,2024-03-29,856.6888586806041,1073.4304018355363
456,2024-03-31,2024-04-30,2024-03-29,2024-04-30,963.7036395320087,235.14876976452393
456,2024-04-30,2024-05-31,2024-04-30,2024-05-31,735.9067347848093,395.38637452324
456,2024-05-31,2024-06-30,2024-05-31,2024-06-28,1170.4391960392038,762.2769198982626
456,2024-06-30,2024-08-31,2024-06-28,2024-08-30,339.9736867678755,2879.111153888593
456,2024-08-31,2024-09-30,2024-08-30,2024-09-30,1077.7430513651284,-5437.706158570522
456,2024-09-30,2024-10-31,2024-09-30,2024-10-31,1008.6777984058895,-6892.162004259964
456,2024-10-31,2024-11-30,2024-10-31,2024-11-29,1157.8661434907722,2031.2999445387536
456,2024-11-30,2024-12-31,2024-11-29,2024-12-31,1456.9351415381677,7026.567889355299
457,2022-02-28,2022-03-31,2022-02-28,2022-03-31,5768.589748169904,14441.856390466912
457,2022-03-31,2022-04-30,2022-03-31,2022-04-29,4726.881234008984,17145.653547412287
457,2022-04-30,2022-05-31,2022-04-29,2022-05-31,3183.404353652132,-43717.79829704731
457,2022-05-31,2022-06-30,2022-05-31,2022-06-30,10968.637827225604,-107579.63860603466
457,2022-06-30,2022-07-31,2022-06-30,2022-07-29,6554.870495552115,-7932.2680347827745
457,2022-07-31,2022-08-31,2022-07-29,2022-08-31,5299.074582799099,-20600.39497191627
457,2022-08-31,2022-10-31,2022-08-31,2022-10-31,2506.716544216995,-18050.52657270392
457,2022-10-31,2022-12-31,2022-10-31,2022-12-30,4296.8305296082835,34270.09531752274
457,2022-12-31,2023-02-28,2022-12-30,2023-02-28,4257.6273383607195,22099.219917117385
457,2023-02-28,2023-03-31,2023-02-28,2023-03-31,5542.547522749129,4634.078827323818
457,2023-03-31,2023-04-30,2023-03-31,2023-04-28,8001.64725956342,-56994.999189302616
457,2023-04-30,2023-05-31,2023-04-28,2023-05-31,4823.601471287794,1254.7847260367885
457,2023-05-31,2023-06-30,2023-05-31,2023-06-30,4084.4969423957173,-31561.152102303095
457,2023-06-30,2023-07-31,2023-06-30,2023-07-31,4912.57719339675,16213.618542860926
457,2023-07-31,2023-08-31,2023-07-31,2023-08-31,200.66626589660027,-459.4381483727651
457,2023-08-31,2023-10-31,2023-08-31,2023-10-31,10218.529185213067,-73461.81827707805
457,2023-10-31,2023-12-31,2023-10-31,2023-12-29,3666.853867440338,16275.777554672777
457,2023-12-31,2024-01-31,2023-12-29,2024-01-31,7290.878452873695,-32968.24050307187
457,2024-01-31,2024-02-29,2024-01-31,2024-02-29,876.9593975725629,-3563.3987287118484
457,2024-02-29,2024-03-31,2024-02-29,2024-03-29,3953.9485785258653,4954.29416231786
